A201_10-317-03	Taolit pled , O'Hara ! ur gammed ouzhpenn hag e stagin da dennañ …	Taolit pled, O’Hara ! ur gammed ouzhpenn hag e stagin da dennañ...	# 'tɔ.lit ple:t # oh.'ɑ.ra # œr 'gɑ̃.mɛd 'u.spɛn ag e 'stɑg.in dɑ 'dɛ.nɑ̃ #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-318-00	O'Hara ( en ur vont goustadik d'e vete ) . 	O’HARA (en ur vont goustadik d’e vete). 	# oh.'ɑ.ra # en œr võn gu.'stɑ.dig de 've.te #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-318-01	- Tenn 'ta , mabig , tenn keit ha ma kari !	- Tenn ‘ta, mabig, tenn keit ha ma kari !	# tɑ # 'mɑ.bik # tɛn kɛjt a ma 'kɑ.ri #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-319	Ellis - Hag e rin !	ELLIS - Hag e rin !	# 'ɛ.lis # ag e ri:n #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-320	Gwasket en deus war bluenn ar bistolenn met ne glever nemet un trouzig fentus evel pa vefe e venveg ur c'hoariell a netra .	Gwasket en deus war bluenn ar bistolenn met ne glever nemet un trouzig fentus evel pa vefe e venveg ur c’hoariell a netra.	# 'gwa.skɛd en døs war 'bly.ɛn ar bi.'sto.lɛn mɛt ne 'gle.vɛr 'ne.med œn 'tru.zik 'fɛn.tyz 'e.vɛl pa 've.fe e 'ven.vɛg œr xwa.'ri.ɛl a 'ne.trɑ #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-321-00	O'Hara - Deut eo ganit , leue ? … 	O’HARA - Deut eo ganit, leue ?... 	# oh.'ɑ.ra # død ɛw 'gɑ̃.nit # lwe: #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-321-01	N'am boa lakaet boled ebet ez pistolenn … 	N’am boa lakaet boled ebet ez pistolenn... 	# nɑ̃m 'bo.a 'la.kɛt 'bo.lɛd 'e.bed es pi.'sto.lɛn #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-321-02	( Lemel a ra unan e-maez e c'hodell . ) 	(Lemel a ra unan e-maez e c’hodell.). 	# 'le.mɛl a ra 'y.nɑ̃n 'e.mɛz e 'xo.dɛl #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-321-03	. Homañ 'vat ez eus enni plom e-leizh , ha dal , sed amañ ar gopr gounezet ganit …	Homañ ‘vat ez eus enni plom e-leizh, ha dal, sed amañ ar gopr gounezet ganit...	# vɑd ez øz 'ɛ.ni plõm 'e.lɛjs # a dɑ:l # se:d 'ɑ̃.mɑ̃ ar gopr gu.'ne.zɛt 'gɑ̃.nit #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-322-00	Tennañ a ra div wech diouzhtu ha kerkent e kouezh Ellis d'an traoñ ; 	Tennañ a ra div wech diouzhtu ha kerkent e kouezh Ellis d’an traoñ ; 	# 'tɛ.nɑ̃ a ra diw weʃ 'dju.sty a 'kɛr.kɛnd e kwe:z 'ɛ.liz dɑ̃n trɑ̃w #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-322-01	gwinkal a ra un nebeudig ha goude e van difiñv rak lazhet moust eo bet .	gwinkal a ra un nebeudig ha goude e van difiñv rak lazhet moust eo bet.	# 'gwiŋ.kal a ra œn ne.'bø.dig a 'gu.de e vɑ̃:n 'di.fĩf rag 'lɑ.zɛd musd ɛw bet #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-323	Kennedy - Va Doue , straket o deus an tennoù evel tarzhioù kurun .	KENNEDY - Va Doue, straket o deus an tennoù evel tarzhioù kurun.	# kɛ.'ne.di # va 'du.e # 'strɑ.kɛd o døz ɑ̃n 'tɛ.nu 'e.vɛl 'tar.sju 'ky.ryn #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-324-00	O'Hara - Petra 'vern ? Gant piv int bet klevet ? … 	O’HARA - Petra ‘vern ? Gant piv int bet klevet ?... 	# oh.'ɑ.ra # vɛrn # gɑ̃n piw in bet 'kle.vɛt #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-324-01	Krec'h traoñ n'eus nemedomp er burevioù , hag ar porzhier kozh a dle dija bezañ moredet …	Krec’h traoñ n’eus nemedomp er burevioù hag ar porzhier kozh a dle dija bezañ moredet...	# krex trɑ̃w nøz ne.'me.dõmb er by.'rɛw.ju # ag ar 'pɔr.zjɛr koz a dle: 'di.ʒɑ 'be.zɑ̃ mo.'re.dɛt #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-325	Casey - Hag ar c'horf marv ?	CASEY - Hag ar c’horf marv ?	# 'ka.sej # ag ar xɔrf 'mɑ.ro #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-326-00	O'Hara - Mar deo tanav da fri , desk dimp an tu d'en em zisober dioutañ … 	O’HARA - Mar deo tanav da fri, desk dimp an tu d’en em zisober dioutañ... 	# oh.'ɑ.ra # mɑ:r dɛw 'tɑ̃.no dɑ fri: # desg dimb ɑ̃n ty den ɛm zi.'so.bɛr di.'u.tɑ̃ #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-326-01	E-lec'h m'emañ e vano da c'hortoz ma tiredo e vignoned d'ober war e dro , ha marteze e vint amañ abretoc'h eget ne gred dimp …	E-lec’h m’emañ e vano da c’hortoz ma tiredo e vignoned d’ober war e dro ha marteze e vint amañ abretoc’h eget ne gred dimp...	# 'e.lɛx 'me.mɑ̃ e 'vɑ̃.no dɑ 'xɔr.tɔs ma ti.'re.do e viɲ.'õ.nɛd 'do.bɛr war e dro: # a mar.'te.ze e vind 'ɑ̃.mɑ̃ a.'bre.tɔh 'eg.et ne gre:t dimp #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-327-00	Kennedy ( e-tal an nor ) 	KENNEDY (e-tal an nor) 	# kɛ.'ne.di # 'e.tɑl ɑ̃n no:r #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-327-01	- Ya , skaromp ar primañ ar gwellañ , arabat eo dimp koll na zoken ur vunutenn … 	- Ya, skaromp ar primañ ar gwellañ, arabat eo dimp koll na zoken ur vunutenn... 	# ja # 'skɑ.rõmb ar 'pri.mɑ̃ ar 'gwɛ.lɑ̃ # a.'rɑ.bad ɛw dim kɔl na 'zo.ken œr vy.'ny.tɛn #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-327-02	( Chomet eo O'Hara dirak Ellis ha tennañ a ra e dog en ur ober sin ar groaz . ) . 	(Chomet eo O’Hara dirak Ellis ha tennañ a ra e dog en ur ober sin ar groaz.). 	# 'ʃõ.mɛd ɛw oh.'ɑ.ra 'di.rag 'ɛ.liz a 'tɛ.nɑ̃ a ra e dog en œr 'o.bɛr si:n ar grwas #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-327-03	Arsa , O'Hara , n'oc'h ket emichañs en sell da bediñ evit an torfedour-se ?	Arsa, O’Hara, n’oc’h ket emichañs en sell da bediñ evit an torfedour-se ?	# 'ar.sa # oh.'ɑ.ra # nɔx ked e.'miʃ.ɑ̃z en sɛl dɑ 'be.di 'e.vid ɑ̃n tɔr.'fe.dur.se #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-328-00	O'Hara - Ya , un torfedour , 	O’HARA - Ya, un torfedour, 	# oh.'ɑ.ra # ja # œn tɔr.'fe.dur #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-328-01	gwerzhet gantañ e vreudeur o stourm evit e bobl hag e vro … 	gwerzhet gantañ e vreudeur o stourm evit e bobl hag e vro... 	# 'gwɛr.zɛd 'gɑ̃n.tɑ̃ e 'vrø.dœr o sturm 'e.vid e bobl ag e vro: #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-328-02	Met daoust ha ne oa ket ivez ur c'hristen ? … 	Met daoust ha ne oa ket ivez ur c’hristen ?... 	# mɛt dɔwst a ne wa ked 'i.vez œr 'xri.stɛn #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-328-03	Badezet eo bet gwechall koulz ha ni , ha piv 'oar pelec'h emañ bremañ e ene ? … 	Badezet eo bet gwechall koulz ha ni, ha piv ‘oar pelec’h emañ bremañ e ene ?... 	# ba.'de.zɛd ɛw bet 'gweʃ.al kuls a ni: # a war 'pe.lɛh 'e.mɑ̃ 'bre.mɑ̃ e 'e.ne #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-328-04	Dre se , paotred , Doue d'e bardono !	Dre se, paotred, Doue d’e bardono !	# dre se # 'pɔ.trɛt # 'du.e de bar.'dõ.no #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-329	An daou all , diskabell , a ra ivez sin ar groaz en ul lavarout a-gevret .	An daou all, diskabell, a ra ivez sin ar groaz en ul lavarout a-gevret.	# ɑ̃n dɔw al # di.'skɑ.bɛl # a ra 'i.ves si:n ar grwaz en œl la.'vɑ.rud ag.'e.vrɛt #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-330	Casey ha Kennedy - Evel-se bezet graet !	CASEY ha KENNEDY - Evel-se bezet graet !	# 'ka.sej a kɛ.'ne.di # 'e.vɛl.se 'be.zɛd grɛ:t #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-331	Ar Ouel .	AR OUEL	# ar wel #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-332-00	mil nav c'hant eizh ha hanter-kant 	1958	# mil naw xɑ̃nd ɛjs a hɑ̃n.'tɛr.kɑ̃nt #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-332-01	( Al Liamm , niverenn dek ha tri-ugent , pajenn tri c'hant hanter-kant , betek tri c'hant tri hag hanter-kant )	(AL LIAMM n. 70, p. 350, betek 353)	# al ljɑ̃m # ni.'ve.rɛn deg a tri.'yg.ɛnt # 'pɑ.ʒɛn tri: xɑ̃nt hɑ̃n.'tɛr.kɑ̃nt # 'be.tek tri: xɑ̃n tri: ag hɑ̃n.'tɛr.kɑ̃nt #	1	1	0	session_2/dialogs/documents/04_Antho_breton_3_dialogs_and_texts_2-ERIN_GO_BRAGH.txt
A201_10-400	Yeun Ar Gow	YEUN AR GOW	# jø:n ar gow #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-401	C'hoar Soudard Kiberen	C’HOAR SOUDARD KIBEREN	# xwɑ:r 'su.dart ki.'bɛ.rɛn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-402	( Amzer an Dispac'h gall bepred , tost d'an Alre , en ur c'hamp ma fuzuilher ar brizonidi tapet e Kiberen . )	(Amzer an Dispac’h gall bepred, tost d’an Alre, en ur c’hamp ma fuzuilher ar brizonidi tapet e Kiberen.)	# 'ɑ̃m.zɛr ɑ̃n 'di.spax gal 'be.pret # tost dɑ̃n 'al.re # en œr xɑ̃m ma fy.'zyʎ.ɛr ar bri.'sõnj.di 'ta.pɛd e ki.'bɛ.rɛn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-403-00	Korneli - Evit an eil gwech e tlean deoc'h anaoudegezh-vat , kabiten . 	KORNELI - Evit an eil gwech e tlean deoc’h anaoudegezh-vat, kabiten. 	# kɔr.'ne.li # 'e.vid ɑ̃n ɛjl gweʃ e 'tle.ɑ̃n 'de.ɔh ɑ̃.nɔw.dɛg.'ɛz.vɑt # ka.'bi.tɛn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-403-01	Kouezhet eo ar gwalleur war va gouenn hag e santan ervat e truezit warni en ho kalon . 	Kouezhet eo ar gwalleur war va gouenn hag e santan ervat e truezit warni en ho kalon. 	# 'kwe.zɛd ɛw ar 'gwa.lœr war va gwɛn ag e 'sɑ̃n.tɑ̃n 'er.vɑd e try.'e.zid 'war.ni en o 'kɑ.lõn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-403-02	Hiziv he devo kollet va mamm he daou vugel , va c'hoar Aliz ha me .	Hiziv he devo kollet va mamm he daou vugel, va c’hoar Aliz ha me.	# 'hi.ziw e 'de.vo 'kɔ.lɛt va mɑ̃m e dɔw 'vyg.ɛl # va xwɑ:r 'ɑ.lis a me: #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-404-00	Diskiant on bet o vont d'ar gêr da gimiadiñ diouzh va mamm , ur gozhiadez santel anezhi , 	Diskiant on bet o vont d’ar gêr da gimiadiñ diouzh va mamm, ur gozhiadez santel anezhi, 	# di.'ski.ɑ̃nd õn bed o võn dar gɛr dɑ gi.'mjɑ.di djus va mɑ̃m # œr go.'zjɑ.dɛs 'sɑ̃n.tɛl ɑ̃.'ne.zi #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-404-01	diouzh va c'hoar garet Aliz ha diouzh va danvez pried Enora , an hini a rae levenez va c'halon . 	diouzh va c’hoar garet Aliz ha diouzh va danvez pried Enora, an hini a rae levenez va c’halon. 	# djus va xwɑ:r 'gɑ.rɛd 'ɑ.lis a djus va 'dɑ̃n.vɛs 'pri.ɛd e.'no.ra # ɑ̃n 'hi.ni a rɛ: le.'ve.nɛs va 'xɑ.lõn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-404-02	Perak 'ta eo bet falvezet ganin o gwelout a-barzh mervel ? 	Perak ‘ta eo bet falvezet ganin o gwelout a-barzh mervel ? 	# 'pe.rɑk tɑ ɛw bet fal.'ve.zɛd 'gɑ̃.nin o 'gwe.lud 'a.bars 'mɛr.vɛl #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-404-03	A ! mar karjen bezañ kerzhet da dachenn al lazhadeg war-eeun , e-lec'h bezañ aet d'o c'havout , 	A ! mar karjen bezañ kerzhet da dachenn al lazhadeg war-eeun, e-lec’h bezañ aet d’o c’havout, 	# a # mɑ:r 'karʃ.ɛn 'be.zɑ̃ 'kɛr.zɛt dɑ 'daʃ.ɛn al la.'zɑ.dɛk wa.'re.øn # 'e.lɛx 'be.zɑ̃ ɛ:t do 'xɑ.vut #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-404-04	ne vijen ket bet enkrezet diwar-benn va c'hoar a vije chomet da wareziñ va mamm , hag Enora gaezh , ha d'o c'hennerzhañ .	ne vijen ket bet enkrezet diwar-benn va c’hoar a vije chomet da wareziñ va mamm hag Enora gaezh ha d’o c’hennerzhañ.	# ne 'viʃ.ɛn ket bed eŋ.'kre.zɛt di.'war.bɛn va xwɑ:r a 'vi.ʒe 'ʃõ.mɛt dɑ wa.'re.zi va mɑ̃m # ag e.'no.ra gɛ:s # a do xɛ.'nɛr.zɑ̃ #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-405-00	Ar C'habiten 	AR C’HABITEN 	# ar xa.'bi.tɛn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-405-01	- Ha penaos he deus gouezet ho c'hoar e oac'h bet prizoniet war-lerc'h emgann Kiberen hag edoc'h war var da vezañ fuzuilhet ?	- Ha penaos he deus gouezet ho c’hoar e oac’h bet prizoniet war-lerc’h emgann Kiberen hag edoc’h war var da vezañ fuzuilhet ?	# a 'pe.nos e døs 'gwe.zɛt o xwɑ:r e wax bet pri.'zõ.njɛd 'war.lɛrh 'emg.ɑ̃n ki.'bɛ.rɛn ag 'e.dɔx war vɑr dɑ 've.zɑ̃ fy.'zyʎ.ɛt #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-406-00	Korneli 	KORNELI 	# kɔr.'ne.li #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-406-01	- P'en em gavis er gêr , gleb-teil va dilhad soudard da heul ar barradoù glav a oa bet a-hed an hent , 	- P’en em gavis er gêr, gleb-teil va dilhad soudard da heul ar barradoù glav a oa bet a-hed an hent, 	# pen ɛm 'ga.viz er gɛr # 'glep.tɛjl va 'diʎ.at 'su.dart dɑ hø:l ar ba.'ra.du glaw a wa bed 'ah.ed ɑ̃n hɛnt #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-406-02	va c'hoar o goulennas diganin da lakaat da sec'hiñ e korn an oaled er gegin . 	va c’hoar o goulennas diganin da lakaat da sec’hiñ e korn an oaled er gegin. 	# va xwɑ:r o gu.'lɛ.naz dig.'ɑ̃.nin dɑ 'la.kɑt dɑ 'seh.i e kɔrn ɑ̃n 'wɑ.lɛd er 'geg.in #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-406-03	Er godelloù e kavas va faperioù , am boa ankouaet eno , en o zouez an tremen-hent ho poa roet din .	Er godelloù e kavas va faperioù, am boa ankouaet eno, en o zouez an tremen-hent ho poa roet din.	# er go.'dɛ.lu e 'ka.vaz va fa.'per.ju # ɑ̃m 'bo.a 'ɑ̃ŋ.kwɛd 'e.no # en o zwez ɑ̃n tre.'mɛnh.ɛnt o pwa 'ro.ɛt din #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-407-00	Ur plac'h a benn eo Aliz , ha , daoust d'ar glac'har kriz a reas dezhi he c'havadenn , 	Ur plac’h a benn eo Aliz, ha, daoust d’ar glac’har kriz a reas dezhi he c’havadenn, 	# œr plah a bɛn ɛw 'ɑ.lis # a # dɔwst dar 'glah.ar kri:z a 're.as 'de.zi e xa.'vɑ.dɛn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-407-01	ne reas nep van dirak re an ti . 	ne reas nep van dirak re an ti. 	# ne 're.as nep vɑ̃:n 'di.rag re: ɑ̃n ti: #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-407-02	Goude koan , pa voe kaset va mamm d'he gwele , 	Goude koan, pa voe kaset va mamm d’he gwele, 	# 'gu.de kwɑ̃:n # pa vwe: 'ka.sɛt va mɑ̃m dhe 'gwe.le #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-407-03	e kinnigas da Enora ha din bep a vanne tizan , a aozas deomp hec'h-unan er gegin .	e kinnigas da Enora ha din bep a vanne tizan a aozas deomp hec’h-unan er gegin.	# e ki.'nig.az dɑ e.'no.ra a din beb a 'vɑ̃.ne 'ti.zɑ̃n # a 'ɔ.zaz 'de.õm eh.'y.nɑ̃n er 'geg.in #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-408-00	D'am meno e lakaas louzoù-kousket en evaj n ha setu ar pezh am zaolas en ur mored don ha pounner , 	D’am meno e lakaas louzoù-kousket en evaj ha setu ar pezh am zaolas en ur mored don ha pounner, 	# dɑ̃m 'me.no e la.'ka.az lu.zu.'ku.skɛd en 'e.vaʃ ɛn a 'se.ty ar pe:z ɑ̃m 'zɔ.laz en œr 'mo.ret dõ:n a 'pu.nɛr #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-408-01	raktal goude bezañ aet da ziskuizhañ d'am c'hambr . 	raktal goude bezañ aet da ziskuizhañ d’am c’hambr. 	# 'rak.tɑl 'gu.de 'be.zɑ̃ ɛ:t dɑ zis.'kɥi.zɑ̃ dɑ̃m xɑ̃mbr #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-408-02	Pa zeuas va mevel d'am dihuniñ , 	Pa zeuas va mevel d’am dihuniñ, 	# pa 'zø.az va 'me.vɛl dɑ̃m dih.'y.ni #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-408-03	e oa aet kuit va c'hoar gant va gwiskamant soudard hag al loen kezeg am boa prenet en derc'hent , evit ober an hent . 	e oa aet kuit va c’hoar gant va gwiskamant soudard hag al loen kezeg am boa prenet en derc’hent, evit ober an hent. 	# e wa ɛ:t kɥit va xwɑ:r gɑ̃n va gwi.'skɑ̃.mɑ̃n 'su.dart ag al lwẽ:n 'ke.zɛg ɑ̃m 'bo.a 'pre.nɛd en 'dɛrh.ɛnt # 'e.vid 'o.bɛr ɑ̃n hɛnt #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-408-04	Graet he doa ar menoz d'am saveteiñ , ha da vervel evidon , evit va mirout d'hor mamm , ha d'am danvez pried .	Graet he doa ar menoz d’am saveteiñ ha da vervel evidon, evit va mirout d’hor mamm ha d’am danvez pried.	# grɛ:t e dwa ar 'me.nos dɑ̃m sa.ve.'te.i # a dɑ 'vɛr.vɛl e.'vi.dõn # 'e.vit va 'mi.rut dhor mɑ̃m # a dɑ̃m 'dɑ̃n.vɛs 'pri.ɛt #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-409-00	O welout hec'h emroüsted hag ar garantez a vage em c'heñver , 	O welout hec’h emroüsted hag ar garantez a vage em c’heñver, 	# o 'we.lut eh em.ro.'y.stɛt ag ar ga.'rɑ̃n.tɛz a 'vɑg.e ɛm 'xẽ.vɛr #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-409-01	e voe darbet din semplañ hag ur morc'hed divent a veuzas va ene . 	e voe darbet din semplañ hag ur morc’hed divent a veuzas va ene. 	# e vwe: 'dar.bɛt din 'sɛm.plɑ̃ ag œr 'mɔrx.ɛt 'di.vɛnd a 'vø.zaz va 'e.ne #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-409-02	Gant ar brasañ mall e teredis d'ho kamp , spi ennon da gavout va c'hoar gaezh yac'h ha salv , 	Gant ar brasañ mall e teredis d’ho kamp, spi ennon da gavout va c’hoar gaezh yac’h ha salv, 	# gɑ̃n ar 'brɑ.sɑ̃ mal e te.'re.diz dho kɑ̃mp # spi: 'ɛ.nõn dɑ 'gɑ.vut va xwɑ:r gɛz jax a salv #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-409-03	a-barzh ma vije kaset da vervel em lec'h .	a-barzh ma vije kaset da vervel em lec’h.	# 'a.bars ma 'vi.ʒe 'ka.sɛt dɑ 'vɛr.vɛl ɛm lɛx #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-410-00	Siwazh , nag anaoudek e vefen ouzh Doue m'en deus miret he buhez dezhi , 	Siwazh, nag anaoudek e vefen ouzh Doue m’en deus miret he buhez dezhi, 	# 'si.was # nag ɑ̃.'nɔw.dɛg e 've.fɛn us 'du.e men døs 'mi.rɛt e 'by.ɛs 'de.zi #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-410-01	ha na laouen e vefen o vont da gouezhañ dindan an tennoù , m'he gwelfen a-raok mervel .	ha na laouen e vefen o vont da gouezhañ dindan an tennoù, m’he gwelfen a-raok mervel.	# a na 'lɔ.wɛn e 've.fɛn o võn dɑ 'gwe.zɑ̃ 'din.dɑ̃n ɑ̃n 'tɛ.nu # mhe 'gwɛl.fɛn 'a.rɔg 'mɛr.vɛl #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-411-00	Ar C'habiten 	AR C’HABITEN - 	# ar xa.'bi.tɛn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
A201_10-411-01	- Serjant Gwehenno , didrugar e vefen ma chomfen hep kemerout perzh en ho rann-galon . 	Serjant Gwehenno, didrugar e vefen ma chomfen hep kemerout perzh en ho rann-galon. 	# 'sɛr.ʒɑ̃nt gweh.'ɛ.no # di.'dryg.ar e 've.fɛn ma 'ʃõ.mfɛn hep ke.'me.rut pɛrz en o rɑ̃ng.'ɑ.lõn #	1	1	0	session_2/dialogs/documents/05_Antho_breton_3_dialogs_and_texts_3-C_HOAR_SOUDARD_KIBEREN.txt
